X,Y,Z,wX,wY,wZ,L,R
-10.399184,   1.989705,   6.419086,  -0.397205,  -0.574572,  -0.715608,   6.000000,   0.500000
 14.639248,  -3.605941,  -8.943586,   0.168544,  -0.975992,   0.137956,   6.000000,   0.500000
 -9.939666,  -7.667782, -11.161653,  -0.296230,   0.304332,  -0.905334,   6.000000,   0.500000
-12.280125,   3.531654,  10.406913,  -0.442093,  -0.333199,  -0.832785,   6.000000,   0.500000
 14.475353,  12.937519,  -5.335348,   0.203693,   0.356604,   0.911780,   6.000000,   0.500000
 -3.331144,  -9.591217,  -4.599424,  -0.036259,  -0.890152,  -0.454219,   6.000000,   0.500000
 -5.534858,  -8.852313,  12.892664,   0.092631,   0.028472,   0.995293,   6.000000,   0.500000
  8.465179, -11.065463,   9.384496,  -0.104479,  -0.097431,   0.989743,   6.000000,   0.500000
 -6.195669, -14.321013, -13.862328,   0.584965,  -0.171442,  -0.792732,   6.000000,   0.500000
 -6.352281, -12.289986,  14.769730,  -0.142266,   0.318790,   0.937088,   6.000000,   0.500000
-14.394268,   7.057591, -12.923262,   0.287352,  -0.268806,   0.919332,   6.000000,   0.500000
 13.100498,   4.836816, -10.311695,   0.278837,  -0.690803,   0.667114,   6.000000,   0.500000
  6.499434,   2.424254,  -9.488541,  -0.007808,  -0.960655,  -0.277635,   6.000000,   0.500000
 -6.543554,   8.851633,  13.665790,  -0.265033,  -0.570385,  -0.777444,   6.000000,   0.500000
 14.934337,  -1.064848,  -8.340340,   0.281364,  -0.878789,   0.385441,   6.000000,   0.500000
  2.292725,  10.023439,  -8.008923,  -0.077416,   0.964606,   0.252077,   6.000000,   0.500000
-13.838182,  -2.287041,  -3.666408,   0.181967,  -0.971538,   0.151661,   6.000000,   0.500000
 -1.478682,   9.699053, -14.496120,   0.077380,  -0.758990,  -0.646488,   6.000000,   0.500000
 -1.109118, -14.235911,  -8.894380,  -0.019052,  -0.950037,  -0.311554,   6.000000,   0.500000
 -5.260826,  -6.905863, -13.077104,  -0.572104,   0.021541,  -0.819898,   6.000000,   0.500000
-14.350394,  -2.869572, -12.439537,  -0.705083,  -0.505712,  -0.497106,   6.000000,   0.500000
-13.686161,  -8.251828,   9.498361,  -0.396123,   0.218603,  -0.891796,   6.000000,   0.500000
  9.433182,  -5.225080,   3.571048,   0.747812,  -0.634218,   0.196327,   6.000000,   0.500000
-10.893515,  -0.271861,  -1.995158,   0.742650,   0.094523,   0.662976,   6.000000,   0.500000
  4.821977, -14.658434,  -5.720851,  -0.128859,  -0.983619,  -0.126054,   6.000000,   0.500000
-10.672628,  -7.926525,  -4.645837,  -0.021196,   0.990255,   0.137646,   6.000000,   0.500000
 13.189724,  -1.818423,  -4.308827,   0.035658,   0.995960,  -0.082418,   6.000000,   0.500000
  9.303223, -14.836345,  -6.924935,  -0.279010,  -0.911372,  -0.302580,   6.000000,   0.500000
 -9.031355,  -5.882246,   5.568084,   0.465732,   0.049391,   0.883546,   6.000000,   0.500000
  2.304020,   0.482368, -11.981847,  -0.078546,  -0.990409,  -0.113667,   6.000000,   0.500000
 11.071253,  -8.132512,  -5.488945,  -0.144271,  -0.943238,  -0.299145,   6.000000,   0.500000
 -9.977732, -10.315816,  12.225801,  -0.080576,   0.007449,  -0.996721,   6.000000,   0.500000
  5.756475,  -0.752695, -12.550756,  -0.085881,  -0.979700,   0.181144,   6.000000,   0.500000
  5.794535,   5.130316,  12.515854,  -0.041395,   0.895328,  -0.443480,   6.000000,   0.500000
 11.538335, -14.691026,   0.956029,  -0.073739,  -0.215648,  -0.973683,   6.000000,   0.500000
-14.326554,   0.323287,   9.687055,   0.634512,   0.311705,   0.707273,   6.000000,   0.500000
 -6.166550, -11.506194,  14.704156,   0.028383,  -0.284312,  -0.958312,   6.000000,   0.500000
 -8.383088, -12.793675, -10.757162,  -0.739776,   0.114992,   0.662954,   6.000000,   0.500000
  4.160397,  -4.330908,  11.658779,  -0.395800,  -0.799044,   0.452627,   6.000000,   0.500000
 -8.367296,  -4.329414,   0.240760,   0.274288,  -0.510987,   0.814653,   6.000000,   0.500000
-13.916678,  11.577523,   7.039253,   0.592619,  -0.039251,   0.804526,   6.000000,   0.500000
 -2.311448, -11.255965,  -7.110602,  -0.070541,   0.873828,   0.481092,   6.000000,   0.500000
 13.870529,  -0.922004,  -3.724007,   0.109265,   0.984196,  -0.139353,   6.000000,   0.500000
 -7.526684, -14.610277, -13.170508,  -0.607582,   0.209404,   0.766156,   6.000000,   0.500000
  9.814506,  -9.396718,  -8.665697,   0.238548,   0.963527,   0.121286,   6.000000,   0.500000
-10.737843,  -9.632861,  11.775628,  -0.181834,  -0.050449,  -0.982034,   6.000000,   0.500000
  0.374690,  -2.598028, -12.697396,  -0.191863,  -0.687303,  -0.700574,   6.000000,   0.500000
  8.406779,  -2.814680,  -8.343085,   0.364820,   0.606736,  -0.706242,   6.000000,   0.500000
 13.265675,   4.513639,  -6.599169,   0.062278,  -0.791637,   0.607809,   6.000000,   0.500000
 10.592608,   1.280894,  -5.896997,  -0.232443,   0.921097,  -0.312332,   6.000000,   0.500000
  7.567032,   0.068650,   8.954094,  -0.394877,  -0.819760,   0.414808,   6.000000,   0.500000
  0.343288,   1.928672,  -7.826303,   0.150566,  -0.933917,  -0.324235,   6.000000,   0.500000
  8.360965,  12.658869,  -5.926484,   0.055190,   0.905324,   0.421120,   6.000000,   0.500000
 -8.974028, -14.097778,  14.823287,  -0.471232,   0.157120,   0.867902,   6.000000,   0.500000
  6.191820,   8.824456,  14.523295,   0.032653,  -0.749743,   0.660923,   6.000000,   0.500000
  9.788211,  13.869119,   7.038135,  -0.107474,   0.143400,   0.983812,   6.000000,   0.500000
  4.802721, -11.029295,   9.172509,   0.414889,   0.766133,   0.490823,   6.000000,   0.500000
  9.512687,  -2.174683,   3.172294,  -0.478767,   0.785996,  -0.391144,   6.000000,   0.500000
  9.416166,  14.242462, -12.504142,  -0.556911,  -0.698441,   0.449478,   6.000000,   0.500000
 -2.161790,   0.653916,  10.057117,  -0.078095,   0.534425,   0.841601,   6.000000,   0.500000
 -3.802207,   9.443939, -12.307300,   0.301963,  -0.664123,  -0.683930,   6.000000,   0.500000
  3.838282,   2.764522,   0.529225,   0.203472,  -0.854652,  -0.477671,   6.000000,   0.500000
 11.437313,  10.029445, -13.783911,  -0.222467,   0.168837,  -0.960210,   6.000000,   0.500000
 -4.739189,  -3.705887,  -5.884618,   0.563093,   0.210186,   0.799217,   6.000000,   0.500000
  8.673107,  -3.272080,   1.968031,  -0.534237,   0.803401,  -0.262940,   6.000000,   0.500000
-14.133330, -10.175962,  -2.590411,   0.179972,   0.905867,   0.383426,   6.000000,   0.500000
 10.861947, -14.701293,  12.970479,   0.198970,   0.181350,  -0.963080,   6.000000,   0.500000
  2.087110,   5.115070,  -9.190435,   0.225554,  -0.951595,  -0.208787,   6.000000,   0.500000
 -8.358826,   9.045899,  -1.168554,   0.017592,  -0.580940,  -0.813756,   6.000000,   0.500000
 -5.598435,  -3.475846,  -5.697738,   0.547811,   0.102545,   0.830294,   6.000000,   0.500000
-10.654011,  10.870319,  -4.166446,  -0.364484,   0.916295,   0.165994,   6.000000,   0.500000
-13.154569,   5.431351, -14.156151,  -0.375118,   0.144100,  -0.915708,   6.000000,   0.500000
 10.499891,   7.019743,  -2.019652,   0.228117,  -0.431089,   0.872997,   6.000000,   0.500000
-14.995456,   6.366567, -12.030061,  -0.319410,   0.411833,  -0.853447,   6.000000,   0.500000
  2.450984,  -7.168511,  -3.249691,   0.575633,   0.665543,  -0.475079,   6.000000,   0.500000
 -9.822611,  -5.535070, -10.683410,   0.575011,  -0.079438,   0.814280,   6.000000,   0.500000
 10.171531,  -4.805041,  11.569526,  -0.591444,  -0.779775,  -0.205293,   6.000000,   0.500000
 -7.696572,  10.002470,   6.228000,   0.261996,   0.349436,   0.899585,   6.000000,   0.500000
 -1.637604, -14.802850,  -6.448082,   0.284149,  -0.926614,  -0.246266,   6.000000,   0.500000
  4.639006,   5.384650,  14.124331,  -0.057173,  -0.991236,   0.119092,   6.000000,   0.500000
  2.900694,  -5.806016,  13.613202,  -0.420554,  -0.779244,   0.464665,   6.000000,   0.500000
-10.603793,   4.022603,   5.032479,  -0.388007,  -0.591681,  -0.706657,   6.000000,   0.500000
  1.141669,  -6.578505,   3.669479,  -0.157953,  -0.386911,   0.908488,   6.000000,   0.500000
 12.320902,  10.995601,  11.985887,  -0.239415,   0.068177,  -0.968521,   6.000000,   0.500000
 -2.576362,  13.457240, -11.785488,   0.096924,  -0.669506,  -0.736456,   6.000000,   0.500000
 12.558789, -14.573363,   3.355266,  -0.049597,  -0.082179,  -0.995383,   6.000000,   0.500000
-10.625835, -12.017451,   1.801898,   0.439769,  -0.682909,  -0.583299,   6.000000,   0.500000
-12.599560,  -8.086959,  -7.950342,  -0.099861,  -0.991830,   0.079377,   6.000000,   0.500000
-10.341710,  10.322821,   4.541903,  -0.379655,  -0.243083,  -0.892621,   6.000000,   0.500000
 -5.412260, -10.080939,  -9.279745,  -0.080799,   0.570714,   0.817164,   6.000000,   0.500000
 13.864831,  11.521270, -13.162602,  -0.284500,   0.111095,  -0.952217,   6.000000,   0.500000
 10.516625,  -7.655970,  -7.586019,   0.250570,   0.963479,   0.094465,   6.000000,   0.500000
 -1.371767,  -0.308860,  -8.425727,   0.030930,   0.798088,   0.601747,   6.000000,   0.500000
  3.907860,  13.466089, -14.679228,  -0.342582,  -0.917644,  -0.201411,   6.000000,   0.500000
  6.771872,   3.656865, -13.670870,   0.080663,  -0.945008,   0.316943,   6.000000,   0.500000
 -1.702769,  -9.598128, -13.822600,   0.074748,  -0.391585,   0.917101,   6.000000,   0.500000
 -9.173313,   5.824674, -14.011361,  -0.358237,  -0.482992,  -0.798990,   6.000000,   0.500000
-13.275061,  -5.974448,  -7.581570,  -0.059119,   0.980843,  -0.185612,   6.000000,   0.500000
 -0.606923,   5.597551,  -7.513401,   0.240723,  -0.894570,  -0.376560,   6.000000,   0.500000
  4.923127,   3.609632,  -7.341726,   0.136922,  -0.899998,  -0.413830,   6.000000,   0.500000
 -3.843318,  13.788874,   9.509467,  -0.437146,  -0.376179,   0.816941,   6.000000,   0.500000
 11.597435, -12.093136,   0.709864,   0.290988,  -0.268764,  -0.918200,   6.000000,   0.500000
 -2.634346,   9.657576,  13.365096,   0.179208,  -0.484873,  -0.856028,   6.000000,   0.500000
  9.259128, -12.369066,  -9.976314,   0.309181,   0.950564,   0.028899,   6.000000,   0.500000
  1.521833,   5.211128,  -7.662696,   0.234470,  -0.888148,  -0.395242,   6.000000,   0.500000
 -7.935103,  12.010883,   3.936210,   0.150327,  -0.486449,  -0.860679,   6.000000,   0.500000
  5.375765,  -3.724337, -14.772506,  -0.234033,  -0.953881,   0.187988,   6.000000,   0.500000
 -4.159050, -10.405724,   1.877580,   0.452114,   0.272592,  -0.849286,   6.000000,   0.500000
-10.143318,  -7.122950, -10.210238,   0.382225,  -0.260796,   0.886504,   6.000000,   0.500000
 -0.512153,   7.139240,  14.194666,   0.034507,  -0.839793,  -0.541809,   6.000000,   0.500000
 10.141824,  -8.077981,   8.517124,   0.263602,   0.687405,  -0.676748,   6.000000,   0.500000
  9.997693, -12.314044,  -9.361671,   0.274947,   0.957995,   0.081546,   6.000000,   0.500000
 12.503603, -13.088776,   0.087827,  -0.064605,   0.326177,   0.943099,   6.000000,   0.500000
 -5.461781,   5.627528,  -3.965576,  -0.236855,  -0.663285,  -0.709896,   6.000000,   0.500000
 -1.399416,  -8.021736,   1.086153,   0.181842,   0.700631,  -0.689963,   6.000000,   0.500000
-14.757256,   6.553232, -10.602519,   0.244184,  -0.425266,   0.871506,   6.000000,   0.500000
 12.000436,   6.459463,  -5.550081,   0.178148,  -0.387945,   0.904302,   6.000000,   0.500000
-10.148540,  -6.919539,  10.657408,  -0.589195,   0.013744,  -0.807874,   6.000000,   0.500000
 11.118589, -11.070747,  14.819879,   0.747355,   0.664419,  -0.002685,   6.000000,   0.500000
  1.313185, -11.207880,  -7.176548,  -0.116466,   0.992594,  -0.034548,   6.000000,   0.500000
-11.149648,   0.155718,  -4.229652,  -0.427939,   0.453785,  -0.781631,   6.000000,   0.500000
-14.963400,  -6.962390,  -6.830042,  -0.055399,   0.996632,  -0.060458,   6.000000,   0.500000
 10.822481,   7.178552, -10.932539,  -0.165817,   0.424926,  -0.889911,   6.000000,   0.500000
 -5.426012,   3.619072,   8.968140,   0.763588,   0.642353,  -0.065700,   6.000000,   0.500000
 -7.316193,  10.618217,   3.505381,   0.074617,   0.427879,   0.900751,   6.000000,   0.500000
 13.638303,   7.807860,  -4.996059,  -0.284421,   0.256422,  -0.923771,   6.000000,   0.500000
 14.081008,   4.357767,  -7.101594,  -0.094331,   0.768396,  -0.632985,   6.000000,   0.500000
 14.137467,  -1.461161, -14.879378,  -0.923809,  -0.226489,  -0.308672,   6.000000,   0.500000
  0.424958,   7.069208,  14.396720,   0.019706,  -0.864181,  -0.502795,   6.000000,   0.500000
 14.810817, -14.439171,  -9.164714,  -0.632945,  -0.712588,   0.302651,   6.000000,   0.500000
 -1.521927, -10.873294,  -1.348700,   0.647483,   0.369518,  -0.666500,   6.000000,   0.500000
  8.416643,  -4.413801,  -5.677341,   0.293353,   0.936947,  -0.189933,   6.000000,   0.500000
 -0.142649,  11.932458,  -9.207405,  -0.036719,   0.995767,   0.084255,   6.000000,   0.500000
 12.318997,  -8.403423,  -6.539204,  -0.092534,  -0.983467,  -0.155660,   6.000000,   0.500000
  6.368398,   8.701763, -13.211062,   0.062844,   0.953187,  -0.295778,   6.000000,   0.500000
  2.235661,  10.236922,  -8.768617,   0.020787,  -0.968239,  -0.249161,   6.000000,   0.500000
-13.311178,  -0.510586,   0.794505,  -0.260499,  -0.770715,  -0.581496,   6.000000,   0.500000
 -7.651070,  -4.239349,  11.580480,  -0.578767,  -0.204435,  -0.789453,   6.000000,   0.500000
  6.747221,  14.388275,   2.239731,  -0.117300,   0.035900,  -0.992447,   6.000000,   0.500000
-10.411197,  -6.022704, -12.771659,  -0.357366,   0.207941,  -0.910522,   6.000000,   0.500000
  0.692750,  -8.198377,   5.130996,  -0.278276,  -0.361226,   0.889988,   6.000000,   0.500000
  6.696373, -10.177428,  -1.407435,  -0.225516,  -0.753991,   0.616960,   6.000000,   0.500000
 12.080135, -10.531013,   6.489860,  -0.006983,   0.372109,   0.928163,   6.000000,   0.500000
  6.023132,  -8.998208,  13.128349,  -0.641636,  -0.693268,  -0.328149,   6.000000,   0.500000
  9.348599,  14.688717,  -8.582236,  -0.244787,  -0.924202,  -0.293137,   6.000000,   0.500000
 -1.231546,  -1.957285,   6.774825,   0.014000,   0.386557,   0.922159,   6.000000,   0.500000
 -4.230243,  -7.314565,   2.754303,   0.121941,  -0.353378,   0.927499,   6.000000,   0.500000
 -2.747625,  -8.059292,  13.934681,  -0.177639,   0.209137,  -0.961616,   6.000000,   0.500000
-13.847129, -10.541154,  12.777520,  -0.008193,   0.415403,  -0.909601,   6.000000,   0.500000
 11.698726,   3.867622,   9.338800,  -0.092030,  -0.670891,   0.735823,   6.000000,   0.500000
 13.781001, -10.200871,   6.200987,   0.043041,   0.304026,   0.951691,   6.000000,   0.500000
 -3.184870,   4.166859,  -8.725022,   0.065178,  -0.881204,  -0.468221,   6.000000,   0.500000
 -6.471011,  12.549440,   3.730958,   0.161123,  -0.502152,  -0.849637,   6.000000,   0.500000
-12.811025, -12.237734,  10.539106,  -0.032321,  -0.044515,   0.998486,   6.000000,   0.500000
  4.358154,  -7.385698,  -7.335204,  -0.495803,  -0.738344,   0.457196,   6.000000,   0.500000
-13.307121,  -7.541897,   5.352533,   0.680677,  -0.223635,   0.697615,   6.000000,   0.500000
  1.928334,   2.203019,  -7.208966,  -0.192639,   0.874918,   0.444307,   6.000000,   0.500000
-10.236945,   2.900692,   5.480310,   0.366336,   0.653740,   0.662135,   6.000000,   0.500000
  5.613996,  -5.645295,   6.534282,  -0.364297,  -0.901336,   0.234265,   6.000000,   0.500000
  2.570822,  -2.872502, -14.699165,   0.103361,   0.986998,  -0.123090,   6.000000,   0.500000
 -9.585178, -13.401701,  14.169775,  -0.426341,   0.143462,   0.893114,   6.000000,   0.500000
  4.466820, -14.740248,  -2.512073,   0.212499,   0.155833,   0.964655,   6.000000,   0.500000
-14.388526,  -2.740902,  -2.794465,   0.071428,  -0.993546,  -0.088111,   6.000000,   0.500000
 14.097755,  -8.056872,   4.055318,   0.714641,  -0.569232,   0.406526,   6.000000,   0.500000
 -5.246918,  -2.701714,   8.965753,   0.458147,   0.153618,   0.875502,   6.000000,   0.500000
  0.033761,   0.508934,  -2.530107,   0.035191,  -0.699978,  -0.713297,   6.000000,   0.500000
 -5.502063,   5.274541,   4.082906,  -0.493508,  -0.727950,  -0.475961,   6.000000,   0.500000
  6.967384,  -5.390368,   7.178456,  -0.180344,  -0.953111,   0.243011,   6.000000,   0.500000
 -6.041649,  -0.415785,  -6.716263,   0.514309,   0.289496,   0.807266,   6.000000,   0.500000
  7.201992,  -9.476308,   3.920218,   0.813356,  -0.030412,  -0.580970,   6.000000,   0.500000
 -1.890612,  -5.065291,  -7.413603,  -0.255295,  -0.088235,  -0.962829,   6.000000,   0.500000
 -3.259467,  11.090445,  -2.951582,   0.244142,  -0.808287,  -0.535787,   6.000000,   0.500000
 10.517073,  -5.024955,  12.507484,   0.848269,   0.487030,   0.207947,   6.000000,   0.500000
  2.645762, -12.865791, -10.590303,  -0.007484,  -0.999381,  -0.034374,   6.000000,   0.500000
  0.670110,   9.455863, -10.027226,  -0.002195,   0.986902,   0.161305,   6.000000,   0.500000
 -5.361072,   6.011182,  14.823963,  -0.222119,   0.647308,   0.729147,   6.000000,   0.500000
  7.764150,  -1.248591,   7.062182,   0.167038,   0.944217,  -0.283818,   6.000000,   0.500000
 -5.903568,   6.752714,   6.094408,  -0.300145,  -0.936164,  -0.183057,   6.000000,   0.500000
 -9.760302,  -6.706331,   7.716490,  -0.481811,  -0.118884,  -0.868173,   6.000000,   0.500000
 11.964022,  10.426561,  -4.301466,  -0.375404,  -0.027626,  -0.926449,   6.000000,   0.500000
 13.312894,   4.077378,  -7.356559,  -0.096663,   0.787712,  -0.608413,   6.000000,   0.500000
  2.650876,   9.066907,  -1.786339,   0.021252,  -0.854020,  -0.519806,   6.000000,   0.500000
 -5.737790,  -4.618691,  11.195769,  -0.488056,  -0.097971,  -0.867296,   6.000000,   0.500000
-14.021871,   2.466563,   8.872596,  -0.454500,  -0.227594,  -0.861180,   6.000000,   0.500000
  2.416309,  -7.027627,  -0.477565,   0.280907,   0.955339,  -0.091747,   6.000000,   0.500000
  9.897952,  -4.424811,  12.701336,  -0.843059,  -0.525233,  -0.115679,   6.000000,   0.500000
 -6.516212,   2.671258,  -3.448600,   0.535243,   0.247546,   0.807611,   6.000000,   0.500000
  2.806420,  -3.123957,  13.793041,  -0.253598,  -0.918785,   0.302526,   6.000000,   0.500000
  7.046682, -14.384690,   1.583415,   0.098276,   0.121116,   0.987762,   6.000000,   0.500000
-14.215982, -13.757045,  -3.286926,  -0.059545,  -0.847486,  -0.527468,   6.000000,   0.500000
 -5.177382,  -3.601216,   1.107531,  -0.233706,   0.447074,  -0.863427,   6.000000,   0.500000
 11.540231,   6.994292,  -1.696002,   0.246715,  -0.233659,   0.940497,   6.000000,   0.500000
  0.185971,  -5.632337,  13.171016,   0.025751,   0.491280,  -0.870621,   6.000000,   0.500000
 13.132288, -14.851089,  -7.904648,   0.676713,   0.732934,   0.069771,   6.000000,   0.500000
-11.702986,  -9.215448,  11.633811,   0.161927,  -0.105894,   0.981105,   6.000000,   0.500000
  7.145164,   0.662447, -14.232099,  -0.016500,   0.931304,  -0.363869,   6.000000,   0.500000
-12.237109,   3.309662,  -6.494451,  -0.568569,   0.368809,  -0.735329,   6.000000,   0.500000
